ApplicationID,DeptName,Program,DateOfApplication,Year,Glyphosate,Tier1,QtyAppliedUOM,QtyApplied,Gallons,Location,Address,Latitude,Longitude,NoSprayings,PF
13577,Parks and Recreation,Unspecified,08/17/2007,2007,Y,N,Gal(s),5,5,Marvin Gardens,22nd Ave NW / Ballard Ave NW,47.667976,-122.384972,0,0
13578,Parks and Recreation,Unspecified,08/15/2007,2007,Y,N,Gal(s),3,3,Laurelhurst Playfield,4544 NE 41st St,47.65989,-122.278019,0,0
13579,Parks and Recreation,Unspecified,08/09/2007,2007,Y,N,Gal(s),7,7,Matthews Beach Park,9300 51st Ave NE,47.696663,-122.274015,0,0
13581,Parks and Recreation,Unspecified,08/17/2007,2007,Y,N,Gal(s),2,2,Brighton Playfield,5948 39th Ave South,47.54838735,-122.2820996,0,0
13582,Parks and Recreation,Unspecified,08/17/2007,2007,Y,N,Gal(s),2,2,Rainier Playfield,3701 S Alaska St,47.561706,-122.286303,0,0
13583,Parks and Recreation,Unspecified,08/22/2007,2007,Y,N,Gal(s),6,6,Ballard Pool Grounds,1471 NW 67th St,47.677795,-122.37658,0,0
13584,Parks and Recreation,Unspecified,08/22/2007,2007,Y,N,Gal(s),2,2,Bitter Lake Playfield,13525 Linden Ave N,47.724209,-122.349314,0,0
13585,Parks and Recreation,Unspecified,08/30/2007,2007,Y,N,Gal(s),1,1,Benefit Playground,9320 38th Ave South,47.51899824,-122.2842942,2,2
13586,Parks and Recreation,Unspecified,08/30/2007,2007,Y,N,Gal(s),1,1,Columbia Park,4721 Rainier Ave South,47.559792,-122.287395,0,0
13587,Parks and Recreation,Unspecified,08/30/2007,2007,Y,N,Gal(s),3,3,Rainier Playfield,3701 S Alaska St,47.561706,-122.286303,0,0
13588,Parks and Recreation,Unspecified,08/30/2007,2007,Y,N,Gal(s),4,4,Jefferson Park,4103 Beacon Ave South,47.566776,-122.30662,0,0
13598,Parks and Recreation,Unspecified,08/28/2007,2007,Y,N,Gal(s),6,6,Riverview Playfield,7226 12th Ave SW,47.539329,-122.348855,0,0
13599,Parks and Recreation,Unspecified,08/28/2007,2007,Y,N,Gal(s),3,3,South Park Playground,738 S Sullivan St,47.520795,-122.323649,0,0
13600,Parks and Recreation,Unspecified,08/29/2007,2007,Y,N,Gal(s),3,3,South Park Playground,738 S Sullivan St,47.520795,-122.323649,0,0
13601,Parks and Recreation,Unspecified,08/29/2007,2007,Y,N,Gal(s),2,2,Seaboard Lumber Grounds,W Marginal Way SW,47.561087,-122.350997,0,0
13602,Parks and Recreation,Unspecified,08/29/2007,2007,Y,N,Gal(s),3,3,South Park Meadow,9100 8th Ave South,47.521984,-122.32304,0,0
13603,Parks and Recreation,Unspecified,09/05/2007,2007,Y,N,Gal(s),4,4,Genesee Park,45th Ave S / S Genesee St,47.564857,-122.278746,0,0
13604,Parks and Recreation,Unspecified,08/23/2007,2007,N,Y,Gal(s),125,125,Jackson Golf,,47.729889,-122.319111,0,0
13605,Parks and Recreation,Unspecified,08/31/2007,2007,N,Y,Gal(s),125,125,Jackson Golf,,47.729889,-122.319111,0,0
13606,Parks and Recreation,Unspecified,06/13/2007,2007,N,Y,Gal(s),150,150,Jackson Golf,,47.729889,-122.319111,0,0
13607,Parks and Recreation,Unspecified,07/12/2007,2007,N,Y,Gal(s),150,150,Jackson Golf,,47.729889,-122.319111,0,0
13608,Parks and Recreation,Unspecified,03/20/2007,2007,N,Y,Gal(s),375,375,Jackson Golf,,47.729889,-122.319111,0,0
13610,Parks and Recreation,Unspecified,09/11/2007,2007,Y,N,Gal(s),6,6,Soundview Playfield,1590 NW 90th St,47.69541575,-122.3788784,0,0
13611,Parks and Recreation,Unspecified,09/17/2007,2007,Y,N,Fl. Oz,38,0.296875,Jose Rizal Park,1111 12th Ave South,47.592681,-122.318451,0,0
13635,Parks and Recreation,Unspecified,09/24/2007,2007,Y,N,Gal(s),0.5,0.5,Ballard Playground,2644 NW 60th St,47.672337,-122.391075,0,0
13636,Parks and Recreation,Unspecified,09/24/2007,2007,Y,N,Gal(s),0.5,0.5,Bitter Lake Playfield,13525 Linden Ave N,47.72420909,-122.3493143,0,0
13637,Parks and Recreation,Unspecified,09/24/2007,2007,Y,N,Gal(s),0.5,0.5,Northacres Park,12718 1st Ave NE,47.721559,-122.326993,0,0
13638,Parks and Recreation,Unspecified,09/24/2007,2007,Y,N,Gal(s),1,1,Gilman Playground,923 NW 54th St,47.66729167,-122.369684,0,0
13639,Parks and Recreation,Unspecified,09/18/2007,2007,Y,N,Gal(s),2,2,Madison Pool Grounds,13401 Meridian Ave N,47.725857,-122.3342,0,0
13669,Parks and Recreation,Unspecified,08/27/2007,2007,N,N,Gal(s),1,1,Lincoln Park,7367 47th Ave SW,47.531177,-122.396012,0,0
13670,Parks and Recreation,Unspecified,08/28/2007,2007,N,N,Gal(s),1.5,1.5,Lincoln Park,7367 47th Ave SW,47.531177,-122.396012,0,0
13672,Parks and Recreation,Unspecified,08/29/2007,2007,Y,N,Gal(s),4,4,Greg Davis Park,26th Ave SW/ SW Brandon St,47.55376,-122.36562,0,0
13673,Parks and Recreation,Unspecified,08/29/2007,2007,N,N,Lb(s),12,1.438848924,Greg Davis Park,26th Ave SW/ SW Brandon St,47.55376,-122.36562,0,0
13674,Parks and Recreation,Unspecified,08/31/2007,2007,N,N,Gal(s),2,2,Lincoln Park,7367 47th Ave SW,47.531177,-122.396012,0,0
13675,Parks and Recreation,Unspecified,09/06/2007,2007,Y,N,Gal(s),3,3,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,0,0
13676,Parks and Recreation,Unspecified,09/06/2007,2007,Y,N,Gal(s),3,3,Belvedere Viewpoint,3600 Admiral Way SW,47.580672,-122.376895,0,0
13677,Parks and Recreation,Unspecified,09/06/2007,2007,Y,N,Gal(s),2,2,Greg Davis Park,26th Ave SW/ SW Brandon St,47.55376,-122.36562,0,0
13699,Parks and Recreation,Unspecified,03/28/2007,2007,Y,N,Gal(s),2,2,Magnolia Park,1461 Magnolia Blvd W,47.633427,-122.397348,0,0
13700,Parks and Recreation,Unspecified,03/28/2007,2007,Y,N,Gal(s),3,3,Magnolia Blvd,W Emerson St to W Howe St,47.639793,-122.410707,0,0
13701,Parks and Recreation,Unspecified,04/16/2007,2007,N,Y,Gal(s),375,375,Jefferson Golf,,47.568067,-122.311441,0,0
13703,Parks and Recreation,Unspecified,05/22/2007,2007,N,Y,Gal(s),375,375,Jefferson Golf,,47.568067,-122.311441,0,0
13704,Parks and Recreation,Unspecified,06/12/2007,2007,N,Y,Gal(s),375,375,Jefferson Golf,,47.568067,-122.311441,0,0
13705,Parks and Recreation,Unspecified,06/26/2007,2007,N,Y,Gal(s),375,375,Jefferson Golf,,47.568067,-122.311441,0,0
13706,Parks and Recreation,Unspecified,07/16/2007,2007,N,Y,Gal(s),375,375,Jefferson Golf,,47.568067,-122.311441,0,0
13708,Parks and Recreation,Unspecified,08/08/2007,2007,N,Y,Gal(s),69,69,Jefferson Golf,,47.568067,-122.311441,0,0
13709,Parks and Recreation,Unspecified,08/09/2007,2007,N,Y,Gal(s),374,374,Jefferson Golf,,47.568067,-122.311441,0,0
13710,Parks and Recreation,Unspecified,09/12/2007,2007,N,N,Gal(s),371,371,Jefferson Golf,,47.568067,-122.311441,0,0
13711,Parks and Recreation,Unspecified,10/04/2007,2007,N,Y,Gal(s),373,373,Jefferson Golf,,47.568067,-122.311441,0,0
13712,Parks and Recreation,Unspecified,10/15/2007,2007,N,Y,Gal(s),375,375,Jefferson Golf,,47.568067,-122.311441,0,0
13714,Parks and Recreation,Unspecified,10/31/2007,2007,N,Y,Gal(s),370,370,Jefferson Golf,,47.568067,-122.311441,0,0
13715,Parks and Recreation,Unspecified,11/14/2007,2007,N,Y,Gal(s),369,369,Jefferson Golf,,47.568067,-122.311441,0,0
13716,Parks and Recreation,Unspecified,03/28/2007,2007,Y,N,Gal(s),2,2,Magnolia Blvd,W Emerson St to W Howe St,47.639793,-122.410707,0,0
13717,Parks and Recreation,Unspecified,03/28/2007,2007,Y,N,Gal(s),1,1,Magnolia Blvd,W Emerson St to W Howe St,47.639793,-122.410707,0,0
13718,Parks and Recreation,Unspecified,01/05/2007,2007,Y,N,Gal(s),2,2,Denny Park,100 Dexter Ave N,47.61833,-122.284838,0,0
13721,Parks and Recreation,Unspecified,10/08/2007,2007,Y,N,Gal(s),3,3,Queen Anne Pool Grounds,1920 1st Ave W,47.64559923,-122.3597106,0,0
13724,Parks and Recreation,Unspecified,10/12/2007,2007,Y,N,Gal(s),4,4,W Central District HQ Grounds,1403 W Howe St,47.63598,-122.37511,0,0
13725,Parks and Recreation,Unspecified,04/11/2007,2007,Y,N,Gal(s),3,3,W Magnolia Playfield,2518 34th Ave W,47.645634,-122.399373,0,0
13726,Parks and Recreation,Unspecified,04/11/2007,2007,Y,N,Gal(s),4,4,Interbay Athletic Complex,3027 17th Ave W,47.64733,-122.378522,0,0
13727,Parks and Recreation,Unspecified,04/12/2007,2007,Y,N,Gal(s),0.5,0.5,Commodore Park,3330 W Commodore Way,47.66538,-122.40014,0,0
13728,Parks and Recreation,Unspecified,11/23/2007,2007,Y,N,Gal(s),2.5,2.5,Seward Park,5900 Lake Washington Blvd S,47.55076,-122.250608,0,0
13729,Parks and Recreation,Unspecified,11/23/2007,2007,Y,N,Gal(s),0.5,0.5,Mt Baker Park,2301 Lake Washington Blvd S.,47.581985,-122.285866,0,0
13730,Parks and Recreation,Unspecified,04/12/2007,2007,Y,N,Gal(s),0.5,0.5,Commodore Park,3330 W Commodore Way,47.66538,-122.40014,0,0
13731,Parks and Recreation,Unspecified,06/26/2007,2007,Y,N,Gal(s),1.5,1.5,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,0,0
13732,Parks and Recreation,Unspecified,08/29/2007,2007,Y,N,Gal(s),20,20,Magnolia Blvd,W Emerson St to W Howe St,47.639793,-122.410707,0,0
13733,Parks and Recreation,Unspecified,09/19/2007,2007,Y,N,Gal(s),7,7,Queen Anne Pool Grounds,Encircles Queen Anne Hill,47.64559923,-122.3597106,0,0
13734,Parks and Recreation,Unspecified,09/19/2007,2007,Y,N,Gal(s),17,17,Kinnear Park,899 W Olympic Pl,47.627316,-122.367205,0,0
13735,Parks and Recreation,Unspecified,10/15/2007,2007,Y,N,Gal(s),20,20,Myrtle Edwards Park,3130 Alaskan Way W,47.618767,-122.36087,0,0
13736,Parks and Recreation,Unspecified,08/29/2007,2007,Y,N,Gal(s),1,1,Lawton Park,3843 26th Ave W,47.655064,-122.391157,0,0
13737,Parks and Recreation,Unspecified,08/29/2007,2007,Y,N,Gal(s),10,10,Magnolia Blvd,W Emerson St to W Howe St,47.639793,-122.410707,0,0
13738,Parks and Recreation,Unspecified,04/18/2007,2007,Y,N,Gal(s),3,3,Magnolia Manor Park,3430 27th Ave W,47.651373,-122.390983,0,0
13739,Parks and Recreation,Unspecified,04/18/2007,2007,Y,N,Gal(s),3,3,Magnolia Manor Park,3430 27th Ave W,47.651373,-122.390983,0,0
13740,Parks and Recreation,Unspecified,05/01/2007,2007,N,Y,Gal(s),6,6,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13741,Parks and Recreation,Unspecified,05/07/2007,2007,N,Y,Gal(s),5,5,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13742,Parks and Recreation,Unspecified,05/18/2007,2007,N,Y,Gal(s),0.75,0.75,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13743,Parks and Recreation,Unspecified,05/24/2007,2007,N,Y,Gal(s),6,6,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13744,Parks and Recreation,Unspecified,06/05/2007,2007,N,Y,Gal(s),11,11,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13745,Parks and Recreation,Unspecified,06/12/2007,2007,N,N,Gal(s),4,4,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13746,Parks and Recreation,Unspecified,06/12/2007,2007,N,N,Gal(s),4,4,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13747,Parks and Recreation,Unspecified,06/18/2007,2007,N,N,Gal(s),50,50,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13748,Parks and Recreation,Unspecified,07/05/2007,2007,N,N,Gal(s),5,5,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13749,Parks and Recreation,Unspecified,08/17/2007,2007,N,N,Gal(s),5,5,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13750,Parks and Recreation,Unspecified,09/01/2007,2007,N,Y,Dry Oz,9.1,0.07109375,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13751,Parks and Recreation,Unspecified,10/25/2007,2007,N,N,Gal(s),25,25,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13752,Parks and Recreation,Unspecified,10/01/2007,2007,N,Y,Dry Oz,9.1,0.07109375,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13753,Parks and Recreation,Unspecified,11/23/2007,2007,N,Y,Dry Oz,9.1,0.07109375,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13755,Parks and Recreation,Unspecified,06/27/2007,2007,N,N,Gal(s),6,6,Kerry Park,,47.629024,-122.359873,0,0
13756,Parks and Recreation,Unspecified,06/27/2007,2007,N,N,Gal(s),7,7,Marshall Viewpoint,7th Ave W / W Highland Dr,47.629436,-122.366805,0,0
13757,Parks and Recreation,Unspecified,06/15/2007,2007,Y,N,Gal(s),2,2,Washington Park,1075 Lake Washington Blvd. E,47.637765,-122.29537,0,0
13758,Parks and Recreation,Unspecified,06/29/2007,2007,Y,N,Gal(s),2,2,Garfield Playfield,2323 E Cherry St,47.6070978,-122.3014119,0,0
13760,Parks and Recreation,Unspecified,10/23/2007,2007,N,N,Gal(s),4,4,Kerry Park,,47.629024,-122.359873,0,0
13761,Parks and Recreation,Unspecified,11/05/2007,2007,N,N,Fl. Oz,3,0.0234375,Kerry Park,,47.629024,-122.359873,0,0
13762,Parks and Recreation,Unspecified,10/23/2007,2007,N,N,Gal(s),3,3,Marshall Viewpoint,7th Ave W / W Highland Dr,47.629436,-122.366805,0,0
13763,Parks and Recreation,Unspecified,10/12/2007,2007,Y,N,Fl. Oz,32,0.25,Emma Schmidtz Memorial Overlook,4503 Beach Drive SW,47.56289757,-122.4071204,0,0
13764,Parks and Recreation,Unspecified,08/14/2007,2007,N,Y,Gal(s),12,12,Volunteer Park Greenhouse,,47.632153,-122.315775,0,0
13765,Parks and Recreation,Unspecified,09/02/2007,2007,N,Y,Gal(s),12,12,Volunteer Park Greenhouse,,47.632153,-122.315775,0,0
13768,Parks and Recreation,Unspecified,02/02/2007,2007,N,N,Gal(s),8,8,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13769,Parks and Recreation,Unspecified,02/12/2007,2007,N,N,Gal(s),4,4,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13770,Parks and Recreation,Unspecified,08/17/2007,2007,N,N,Gal(s),2,2,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13771,Parks and Recreation,Unspecified,09/07/2007,2007,N,N,Gal(s),4,4,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13772,Parks and Recreation,Unspecified,11/08/2007,2007,N,N,Gal(s),8,8,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13773,Parks and Recreation,Unspecified,12/12/2007,2007,N,N,Gal(s),3,3,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13774,Parks and Recreation,Unspecified,11/08/2007,2007,N,N,Gal(s),0.25,0.25,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13775,Parks and Recreation,Unspecified,09/21/2007,2007,N,N,Gal(s),2,2,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13776,Parks and Recreation,Unspecified,09/24/2007,2007,N,N,Gal(s),8,8,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13777,Parks and Recreation,Unspecified,10/05/2007,2007,N,N,Gal(s),2,2,Jefferson Greenhouse,,47.567097,-122.312213,0,0
13788,Parks and Recreation,Unspecified,07/23/2007,2007,N,Y,Dry Oz,20,0.15625,Jefferson Golf,,47.568067,-122.311441,0,0
13791,Parks and Recreation,Unspecified,07/23/2007,2007,N,N,Dry Oz,6.9,0.05390625,Jefferson Golf,,47.568067,-122.311441,0,0
13802,Parks and Recreation,Unspecified,07/09/2007,2007,N,N,Fl. Oz,6,0.046875,West Seattle Golf,,47.561954,-122.3762,0,0
13805,Parks and Recreation,Unspecified,07/26/2007,2007,N,Y,Fl. Oz,128,1,West Seattle Golf,,47.561954,-122.3762,0,0
13809,Parks and Recreation,Unspecified,08/09/2007,2007,N,Y,Fl. Oz,128,1,West Seattle Golf,,47.561954,-122.3762,0,0
13810,Parks and Recreation,Unspecified,08/16/2007,2007,N,Y,Fl. Oz,120,0.9375,West Seattle Golf,,47.561954,-122.3762,0,0
13813,Parks and Recreation,Unspecified,09/13/2007,2007,N,Y,Fl. Oz,18,0.140625,West Seattle Golf,,47.561954,-122.3762,0,0
13814,Parks and Recreation,Unspecified,09/13/2007,2007,N,Y,Fl. Oz,420,3.28125,West Seattle Golf,,47.561954,-122.3762,0,0
13817,Parks and Recreation,Unspecified,07/25/2007,2007,N,Y,Lb(s),33,3.956834541,West Seattle Golf,,47.561954,-122.3762,0,0
13818,Parks and Recreation,Unspecified,07/26/2007,2007,N,Y,Lb(s),29.6,3.549160679,West Seattle Golf,,47.561954,-122.3762,0,0
13819,Parks and Recreation,Unspecified,08/22/2007,2007,N,Y,Lb(s),27.5,3.297362118,West Seattle Golf,,47.561954,-122.3762,0,0
13820,Parks and Recreation,Unspecified,08/22/2007,2007,N,N,Lb(s),27.5,3.297362118,West Seattle Golf,,47.561954,-122.3762,0,0
13822,Parks and Recreation,Unspecified,11/02/2007,2007,N,Y,Gal(s),3,3,West Seattle Golf,,47.561954,-122.3762,0,0
13823,Parks and Recreation,Unspecified,11/03/2007,2007,N,Y,Gal(s),1,1,West Seattle Golf,,47.561954,-122.3762,0,0
13824,Parks and Recreation,Unspecified,11/02/2007,2007,N,Y,Gal(s),4.5,4.5,West Seattle Golf,,47.561954,-122.3762,0,0
13825,Parks and Recreation,Unspecified,11/03/2007,2007,N,Y,Gal(s),1.5,1.5,West Seattle Golf,,47.561954,-122.3762,0,0
13831,Parks and Recreation,Unspecified,09/03/2007,2007,N,N,Gal(s),12,12,Volunteer Park Greenhouse,,47.632153,-122.315775,0,0
13833,Parks and Recreation,Unspecified,09/18/2007,2007,N,Y,Gal(s),500,500,Jackson Golf,,47.729889,-122.319111,0,0
13834,Parks and Recreation,Unspecified,09/13/2007,2007,N,Y,Gal(s),1,1,Volunteer Park Greenhouse,,47.632153,-122.315775,0,0
13836,Parks and Recreation,Unspecified,11/18/2007,2007,N,Y,Gal(s),20,20,Volunteer Park Greenhouse,,47.632153,-122.315775,0,0
13838,Parks and Recreation,Unspecified,10/24/2007,2007,N,Y,Gal(s),375,375,Jackson Golf,,47.729889,-122.319111,0,0
13839,Parks and Recreation,Unspecified,10/17/2007,2007,N,Y,Gal(s),160,160,Jackson Golf,,47.729889,-122.319111,0,0
13841,Parks and Recreation,Unspecified,11/15/2007,2007,N,Y,Gal(s),125,125,Jackson Golf,,47.729889,-122.319111,0,0
13842,Parks and Recreation,Unspecified,11/17/2007,2007,N,Y,Gal(s),250,250,Jackson Golf,,47.729889,-122.319111,0,0
13843,Parks and Recreation,Unspecified,06/07/2007,2007,Y,N,Gal(s),4,4,Myrtle Edwards Park,3130 Alaskan Way W,47.618767,-122.36087,0,0
13844,Parks and Recreation,Unspecified,12/24/2007,2007,N,Y,Gal(s),125,125,Jackson Golf,,47.729889,-122.319111,0,0
13845,Parks and Recreation,Unspecified,06/20/2007,2007,Y,N,Gal(s),11,11,Kinnear Place,Queen Anne Ave/W QA Dr,47.626177,-122.356887,0,0
13846,Parks and Recreation,Unspecified,12/24/2007,2007,N,Y,Gal(s),250,250,Jackson Golf,,47.729889,-122.319111,0,0
13849,Parks and Recreation,Unspecified,11/29/2007,2007,N,Y,Gal(s),368,368,Jefferson Golf,,47.568067,-122.311441,0,0
13850,Parks and Recreation,Unspecified,12/28/2007,2007,N,Y,Gal(s),374,374,Jefferson Golf,,47.568067,-122.311441,0,0
13852,Parks and Recreation,Unspecified,07/25/2007,2007,N,N,Tbs(s),2,0.0078125,Washington Park,1075 Lake Washington Blvd. E,47.637765,-122.29537,0,0
13853,Parks and Recreation,Unspecified,07/25/2007,2007,N,N,Tbs(s),1,0.00390625,Homer Harris Park,2401 E Howell,47.617309,-122.300994,0,0
13854,Parks and Recreation,Unspecified,09/13/2007,2007,Y,N,Gal(s),6,6,Cal Anderson Park,1635 11th Place,47.617013,-122.319134,0,0
13855,Parks and Recreation,Unspecified,09/14/2007,2007,Y,N,Gal(s),6,6,Cal Anderson Park,1635 11th Place,47.617013,-122.319134,0,0
13856,Parks and Recreation,Unspecified,09/17/2007,2007,Y,N,Gal(s),3,3,Powell Barnett Park,352 Martin Luther King Jr Way,47.605196,-122.295998,0,0
13857,Parks and Recreation,Unspecified,10/15/2007,2007,Y,N,Gal(s),6,6,Jefferson Park,4103 Beacon Ave South,47.566776,-122.30662,0,0
13860,Parks and Recreation,Unspecified,07/06/2007,2007,Y,N,Gal(s),12,12,Langston Hughes PAC Grounds,104 17th Ave S,47.601335,-122.309848,0,0
13861,Parks and Recreation,Unspecified,08/09/2007,2007,N,N,Gal(s),160,160,Interbay Golf,,47.641616,-122.37821,0,0
13862,Parks and Recreation,Unspecified,10/14/2007,2007,N,Y,Gal(s),133,133,Interbay Golf,,47.641616,-122.37821,0,0
13863,Parks and Recreation,Unspecified,11/17/2007,2007,N,Y,Gal(s),133,133,Interbay Golf,,47.641616,-122.37821,0,0
13864,Parks and Recreation,Unspecified,10/08/2007,2007,N,Y,Gal(s),112,112,Interbay Golf,,47.641616,-122.37821,0,0
13867,Parks and Recreation,Unspecified,04/10/2007,2007,N,Y,Gal(s),0.75,0.75,Volunteer Park,,47.630378,-122.315568,0,0
13868,Parks and Recreation,Unspecified,04/24/2007,2007,N,Y,Gal(s),0.125,0.125,Volunteer Park,,47.630378,-122.315568,0,0
13869,Parks and Recreation,Unspecified,08/08/2007,2007,N,Y,Gal(s),0.625,0.625,Volunteer Park,,47.630378,-122.315568,0,0
13870,Parks and Recreation,Unspecified,08/21/2007,2007,N,Y,Gal(s),0.625,0.625,Volunteer Park,,47.630378,-122.315568,0,0
13871,Parks and Recreation,Unspecified,11/27/2007,2007,N,Y,Gal(s),0.5,0.5,Volunteer Park,,47.630378,-122.315568,0,0
13884,Parks and Recreation,Unspecified,02/14/2008,2008,Y,N,Gal(s),15,15,Woodland Park Central,Aurora Ave N / N 59th St,47.668907,-122.344218,0,0
13891,Parks and Recreation,Unspecified,09/07/2008,2008,Y,N,Gal(s),1,1,Cormorant Cove Park,3701 Beach Dr SW,47.570984,-122.412089,0,0
13893,Parks and Recreation,Unspecified,12/10/2007,2007,Y,N,Gal(s),3,3,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,0,0
13894,Parks and Recreation,Unspecified,12/11/2007,2007,N,N,Lb(s),15,1.798561155,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,0,0
13895,Parks and Recreation,Unspecified,02/13/2008,2008,Y,N,Gal(s),1,1,Roxhill Park,9244 29th Ave SW,47.519496,-122.368882,0,0
13896,Parks and Recreation,Unspecified,02/22/2008,2008,Y,N,Gal(s),12,12,Riverview Playfield,7226 12th Ave SW,47.539329,-122.348855,0,0
13897,Parks and Recreation,Unspecified,02/22/2008,2008,Y,N,Gal(s),3,3,Oxbow Park,6430 Corson Ave S,47.54499,-122.321583,0,0
13898,Parks and Recreation,Unspecified,02/25/2008,2008,Y,N,Gal(s),3,3,South Park Playground,738 S Sullivan St,47.520795,-122.323649,0,0
13899,Parks and Recreation,Unspecified,02/25/2008,2008,Y,N,Gal(s),1,1,Seaboard Lumber Grounds,W Marginal Way SW,47.561087,-122.350997,0,0
13900,Parks and Recreation,Unspecified,02/25/2008,2008,Y,N,Gal(s),3,3,Seaboard Lumber Grounds,W Marginal Way SW,47.561087,-122.350997,0,0
13901,Parks and Recreation,Unspecified,02/26/2008,2008,Y,N,Gal(s),11,11,Riverview Playfield,7226 12th Ave SW,47.539329,-122.348855,0,0
13902,Parks and Recreation,Unspecified,02/26/2008,2008,Y,N,Gal(s),3,3,Riverview Playfield,7226 12th Ave SW,47.539329,-122.348855,0,0
13905,Parks and Recreation,Unspecified,02/26/2008,2008,Y,N,Gal(s),3,3,Oxbow Park,6430 Corson Ave S,47.54499,-122.321583,0,0
13906,Parks and Recreation,Unspecified,03/07/2008,2008,Y,N,Gal(s),1.5,1.5,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,0,0
13907,Parks and Recreation,Unspecified,03/07/2008,2008,Y,N,Gal(s),2.5,2.5,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,0,0
13908,Parks and Recreation,Unspecified,03/07/2008,2008,Y,N,Gal(s),2,2,Belvedere Viewpoint,3600 Admiral Way SW,47.580672,-122.376895,0,0
13910,Parks and Recreation,Unspecified,09/06/2007,2007,Y,N,Gal(s),2,2,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,0,0
13912,Parks and Recreation,Unspecified,08/10/2007,2007,Y,N,Fl. Oz,8,0.0625,Marra-Desimone Park,9026 4th Ave S,47.521573,-122.328701,0,0
